nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
      2227, 4.161607940E-03, 1.386370137E-02,-2.267458849E-02,-1.682026172E+04,-2.746165430E+04, 5.518563281E+04, 8.450474219E+04, 3.836536328E+04, 3.836536328E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.086768150E+00,-3.086768150E+00, 1.654541250E+05,-6.491938750E+05,-1.491649844E+05, 6.890503125E+04, 6.202418945E+03, 1.528949127E+02, 4.843852615E+01, 2.023450112E+09, 2.023450240E+09,-5.513485440E+08, 6.539821777E+02, 2.088168335E+01, 2.957868800E+07, 1.002560813E+06, 4.804078800E+07, 1.595693291E-03, 1.613587257E-03, 8.917476654E+01, 2.409653320E+02, 2.537500610E+02, 4.208871460E+02, 1.789400085E-05, 2.909451294E+02,-3.600019836E+01,-6.422409821E+01,-2.814048767E+02, 4.750124512E+02, 1.000000000E+00, 1.000000000E+00, 1.278986250E+05, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 4.161607940E-03, 1.386370137E-02,-2.267458849E-02,-2.267458849E-02,-2.916220725E-01, 2.916221619E-01, 1.447484735E-02, 9.374458045E-07,-2.528299206E-07,-8.712364092E-07, 2.336175555E-07, 2.965105106E-10, 6.790118217E-01, 3.634227216E-01, 3.209882379E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.408503060E-04, 4.928903103E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000240922E+00, 1.053725719E+00, 1.875089772E-08, 1.543563594E+05,-1.180422070E+04,-6.232862305E+03,-5.710813672E+04,-1.243528223E+04,-3.493344531E+04,-1.346161250E+05, 1.179689746E+04, 1.454888672E+04, 3.967525391E+04, 2.388966750E+06, 1.302370375E+06,-1.646781625E+06, 9.055482864E+00
      2228,-3.092269786E-02,-6.359558553E-03,-2.267371491E-02, 5.765076294E+02, 9.412370605E+02, 5.397960938E+04, 1.019015078E+05, 5.455612500E+04, 5.455612500E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.129413843E+00, 3.129413843E+00, 1.410403125E+05,-1.423370625E+05,-1.278728203E+05,-5.859087500E+04,-7.188147461E+03, 1.870177917E+02, 3.988905716E+01,-1.033854080E+08,-1.033855040E+08, 3.725928000E+07, 5.568566284E+02, 1.923063850E+01, 2.566896200E+07, 9.996351875E+05, 4.997165200E+07, 1.537441742E-03, 1.555335708E-03, 8.591940308E+01, 2.299568481E+02, 2.512341156E+02, 3.989229736E+02, 1.789399903E-05, 2.725049744E+02, 1.447421741E+01, 6.237774372E+00,-2.720449219E+02, 4.449060669E+02, 1.000000000E+00, 1.000000000E+00, 6.791057813E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00,-3.092269786E-02,-6.359558553E-03,-2.267371491E-02,-2.267371491E-02, 1.773628116E+00, 1.773628116E+00, 3.156987950E-02, 1.295836455E-06, 5.129157898E-07,-1.189941827E-06,-1.042548686E-10, 4.207918458E-10, 6.884976625E-01, 3.414205015E-01, 3.057293296E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.497931127E-04, 5.411858082E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000249863E+00, 1.188524604E+00, 7.051613182E-10, 1.415699063E+05,-1.466219482E+03,-1.162460571E+03, 5.835220703E+04, 6.025686035E+03, 2.799506592E+03,-1.282211094E+05,-2.386710358E+02,-3.482820740E+02,-1.698175049E+03,-1.879192813E+05,-3.276355313E+05, 1.660384375E+04, 2.823923826E+00
      2229, 2.674895152E-02,-4.706936423E-03,-2.265278995E-02,-8.249533691E+02,-1.346862671E+03, 5.508017969E+04, 1.005000547E+05, 5.425522656E+04, 5.425522656E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.125975132E+00,-3.125975132E+00, 9.580439063E+04, 3.504432813E+05,-8.731768750E+04, 3.609205078E+04, 8.167228516E+03, 1.561766968E+02, 3.482864380E+01, 5.442886000E+06, 5.442752500E+06,-1.351839500E+07, 5.153679810E+02, 1.854389000E+01, 1.371153200E+07, 5.906909375E+05, 2.652113000E+07, 2.037716564E-03, 2.055610530E-03, 1.138770828E+02, 3.106019897E+02, 3.417872925E+02, 5.457803955E+02, 1.789400085E-05, 2.478286743E+02,-2.283362579E+01, 8.199498177E+00,-2.466300964E+02, 4.046182861E+02, 2.000000000E+00, 2.000000000E+00, 1.137885781E+05, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.000000000E+00, 1.000000000E+00, 2.674895152E-02,-4.706936423E-03,-2.265278995E-02,-2.265278995E-02,-1.744980216E+00, 1.744980216E+00, 2.715992741E-02, 1.429172471E-06,-4.890479772E-07,-1.342834025E-06, 4.527480613E-10, 6.715724643E-10, 8.752958179E-01, 2.257725745E-01, 1.247042269E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.512327676E-04, 3.668889523E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000351310E+00, 1.096401930E+00, 5.804161596E-10, 9.576478906E+04,-8.123391113E+02, 5.070281677E+02,-3.551700781E+04,-7.660199707E+03, 2.489795654E+03,-8.758080469E+04, 5.750391235E+02,-2.631158752E+02,-2.680333557E+02, 5.464905625E+05,-2.249763906E+05,-2.873350313E+05, 3.219860554E+00
      2230, 5.373971071E-03, 1.346508134E-02,-2.261185087E-02,-1.512142090E+04,-2.468803516E+04, 6.259801953E+04, 8.620357031E+04, 4.747659766E+04, 4.747659766E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.101993084E+00,-3.101993084E+00, 1.487889844E+05,-6.683405625E+05,-1.290602031E+05, 7.310244531E+04, 3.231605225E+03, 1.442459869E+02, 6.055348969E+01, 1.058200640E+09, 1.058200832E+09,-3.560612480E+08, 6.427440796E+02, 2.070460510E+01, 2.605433400E+07, 9.000618750E+05, 4.810131600E+07, 1.709689037E-03, 1.727582887E-03, 9.554537201E+01, 2.586761475E+02, 2.805752869E+02, 4.519146118E+02, 1.789399903E-05, 3.039222107E+02,-3.879934311E+01,-6.405718994E+01,-2.945045776E+02, 4.961994934E+02, 1.665108800E+00, 1.665108800E+00, 7.661460938E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.334890842E+00, 1.000000000E+00, 5.373971071E-03, 1.346508134E-02,-2.261185087E-02,-2.261185087E-02,-3.797339201E-01, 3.797339797E-01, 1.449786127E-02, 7.496843750E-07,-2.628740106E-07,-6.774718031E-07, 1.825027738E-07, 2.633409324E-10, 7.133154273E-01, 3.375277519E-01, 2.866845727E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.604920883E-04, 4.624169350E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000260472E+00, 1.090023041E+00, 1.741444677E-08, 1.418060625E+05,-1.150656738E+04,-8.562951172E+03,-6.546228516E+04,-1.179455664E+04,-2.753804492E+04,-1.194513750E+05, 7.640161621E+03, 9.608831055E+03, 3.167345508E+04, 1.629346500E+06, 7.346008750E+05,-1.926053375E+06, 8.020661354E+00
      2231,-1.348747592E-02, 5.678840447E-03,-2.260943502E-02,-1.425705176E+04,-2.327682031E+04, 6.855831250E+04, 8.706794531E+04, 5.430127344E+04, 5.430127344E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.123214960E+00, 3.123214960E+00, 1.390060938E+05, 5.207734375E+05,-5.306080859E+04,-1.271315625E+05,-3.891142334E+03, 1.785166168E+02, 5.570151138E+01, 1.277736448E+09, 1.277736192E+09,-5.191923840E+08, 6.030771484E+02, 2.003075790E+01, 2.032004600E+07, 7.468826875E+05, 4.247241600E+07, 1.750877011E-03, 1.768771093E-03, 9.784714508E+01, 2.897399902E+02, 3.248913574E+02, 5.065599060E+02, 1.789399903E-05, 3.031831360E+02, 7.018743134E+01,-2.388241196E+01,-2.939168396E+02, 4.949928284E+02, 1.000000000E+00, 1.000000000E+00, 1.264241719E+05, 2.000000000E+00, 1.000000000E+00, 2.999999523E+00, 2.999999523E+00, 1.000000000E+00,-1.348747592E-02, 5.678840447E-03,-2.260943502E-02,-2.260943502E-02, 1.172279954E+00, 1.172279954E+00, 1.463424880E-02, 1.102978104E-06, 9.767347819E-07,-4.321514382E-07, 2.697183845E-07, 4.449522695E-10, 8.363290429E-01, 2.475170642E-01, 1.595249623E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.019846336E-04, 4.031600952E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000301838E+00, 1.115550160E+00,-1.676412009E-09, 1.294691484E+05,-2.750065039E+04, 6.820485840E+03, 1.141291328E+05, 1.071162793E+04,-1.096622363E+04,-4.911106641E+04,-1.300243359E+04, 3.949738037E+03, 3.137066016E+04,-1.424270625E+06, 3.575757188E+05,-1.654884000E+06, 1.515929127E+01
      2232,-5.453849677E-03, 1.343679707E-02,-2.259971574E-02,-1.490360156E+04,-2.433241016E+04, 6.039390625E+04, 8.642140625E+04, 4.549030469E+04, 4.549030469E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.109422445E+00, 3.109422445E+00, 1.667805000E+05,-1.013304875E+06,-1.484114219E+05,-7.506680469E+04, 7.066200562E+02, 1.877621765E+02, 5.210630798E+01, 2.181645056E+09, 2.181645568E+09,-1.193800704E+09, 6.236733398E+02, 2.037042427E+01, 2.873623600E+07, 1.020298750E+06, 5.578225200E+07, 1.506321365E-03, 1.524215331E-03, 8.418023682E+01, 2.367931824E+02, 2.567712097E+02, 4.117450256E+02, 1.789400085E-05, 3.005960083E+02, 3.625949478E+01,-6.359546661E+01,-2.914596863E+02, 4.907689209E+02, 1.000000000E+00, 1.000000000E+00, 5.817641797E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00,-5.453849677E-03, 1.343679707E-02,-2.259971574E-02,-2.259971574E-02, 3.855728805E-01, 3.855727613E-01, 1.450144779E-02, 1.192716809E-06, 4.210754412E-07,-1.076317858E-06, 2.884196988E-07, 3.800914861E-10, 7.579686642E-01, 2.951592803E-01, 2.420313358E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.414846385E-04, 4.815859318E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000241518E+00, 1.224929094E+00, 2.736847193E-09, 1.551961719E+05,-1.300841992E+04, 1.297656348E+04, 6.765475000E+04, 1.226994238E+04,-3.018381055E+04,-1.342733438E+05,-7.412050293E+03, 1.413807910E+04, 3.624423828E+04,-6.527005000E+05, 1.453116000E+06,-1.708808750E+06, 1.194516945E+01
      2233,-1.106834784E-02, 9.479706176E-03,-2.259010449E-02,-1.410143066E+04,-2.302274609E+04, 6.972127344E+04, 8.722357813E+04, 5.561984375E+04, 5.561984375E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.124303341E+00, 3.124303341E+00, 1.447287813E+05, 6.194735625E+05,-9.712353906E+04,-1.068479922E+05,-5.590896484E+03, 1.608729095E+02, 5.764616013E+01, 1.019444672E+09, 1.019444672E+09,-4.949545280E+08, 6.472402954E+02, 2.075058365E+01, 2.471812400E+07, 8.445206250E+05, 4.966592400E+07, 1.778227859E-03, 1.796121709E-03, 9.937564087E+01, 2.781776123E+02, 3.084004517E+02, 4.860382385E+02, 1.789400267E-05, 3.188751221E+02, 6.290396500E+01,-4.617496872E+01,-3.091378479E+02, 5.206124878E+02, 1.000000000E+00, 1.000000000E+00, 7.484371094E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00,-1.106834784E-02, 9.479706176E-03,-2.259010449E-02,-2.259010449E-02, 8.625581264E-01, 8.625581264E-01, 1.457302831E-02, 9.076005085E-07, 6.570609230E-07,-5.838689390E-07, 2.225065145E-07, 3.450951191E-10, 8.229786158E-01, 2.722937167E-01, 1.761995852E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.801391820E-04, 4.198002338E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000280261E+00, 1.156003475E+00,-3.470991938E-09, 1.373376094E+05,-2.321612109E+04, 9.192314453E+03, 9.751897656E+04, 1.478321094E+04,-1.710512695E+04,-8.953842969E+04,-9.329017578E+03, 7.585112793E+03, 3.049157813E+04,-5.844796875E+05, 1.150430625E+06,-2.856054000E+06, 1.176642513E+01
      2234,-1.469737478E-02,-1.390690100E-03,-2.258314751E-02,-1.227983887E+04,-2.004871875E+04, 5.144465625E+04, 8.904516406E+04, 3.916481250E+04, 3.916481250E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.108915567E+00, 3.108915567E+00, 1.487671875E+05, 8.367282227E+03,-8.648567969E+04,-1.155417578E+05,-2.652157813E+04, 1.628936005E+02, 3.876878357E+01, 1.233613184E+09, 1.233613440E+09,-6.310775040E+08, 6.499119263E+02, 2.081224823E+01, 1.950884400E+07, 6.678861875E+05, 2.742979800E+07, 1.817335258E-03, 1.835229457E-03, 1.015611649E+02, 3.397944336E+02, 3.463066711E+02, 6.010475464E+02, 1.789400267E-05, 2.639964294E+02, 6.271469116E+01, 1.287675190E+01,-2.560883484E+02, 4.310145569E+02, 1.000000000E+00, 1.000000000E+00, 6.187053125E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00,-1.469737478E-02,-1.390690100E-03,-2.258314751E-02,-2.258314751E-02, 1.665137053E+00, 1.665137053E+00, 1.476302277E-02, 1.191729780E-06, 6.923927458E-07,-5.692321565E-07, 1.441264175E-07, 5.478950627E-10, 8.737475872E-01, 2.039593756E-01, 1.229127422E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.444420581E-04, 3.574821234E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000344515E+00, 1.033669949E+00,-3.028706841E-09, 1.413281250E+05,-2.607235352E+04,-4.851447266E+03, 1.057966094E+05, 2.167013086E+04, 4.018765381E+03,-8.719253906E+04,-9.745156250E+03,-7.068560181E+02, 1.838599023E+04,-1.049312750E+06, 6.544780078E+04,-4.875060938E+05, 7.486554623E+00
      2235, 1.469736453E-02,-1.390692196E-03,-2.258316800E-02,-1.265208398E+04,-2.065646289E+04, 4.802905078E+04, 8.867291406E+04, 3.537696484E+04, 3.537696484E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.101686001E+00,-3.101686001E+00, 1.527221719E+05, 5.150562813E+05,-8.797617969E+04, 1.196329531E+05, 2.679183203E+04, 1.600341034E+02, 3.769457626E+01, 9.397941760E+08, 9.397941760E+08,-3.720220800E+08, 6.632667847E+02, 2.102602768E+01, 2.079307400E+07, 6.973536875E+05, 2.707550400E+07, 1.734960591E-03, 1.752854674E-03, 9.695767212E+01, 3.332456055E+02, 3.319284668E+02, 5.899776001E+02, 1.789400267E-05, 2.577239990E+02,-6.216893768E+01, 1.377993774E+01,-2.497075195E+02, 4.207738647E+02, 2.000000000E+00, 2.000000000E+00, 6.153769922E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00, 1.469736453E-02,-1.390692196E-03,-2.258316800E-02,-2.258316800E-02,-1.665137291E+00, 1.665137291E+00, 1.476301253E-02, 1.191742285E-06,-6.923957585E-07,-5.692289164E-07, 1.441044617E-07, 5.323326779E-10, 8.657506704E-01, 2.004851252E-01, 1.253280938E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.346461745E-04, 3.624821663E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000334620E+00, 1.087982893E+00,-2.867152293E-09, 1.468560781E+05,-2.682837695E+04, 4.997307617E+03,-1.108555703E+05,-2.179452344E+04, 3.663355713E+03,-8.880903906E+04, 8.777374023E+03,-8.328640747E+02, 1.949189648E+04, 8.863530625E+05,-5.676532031E+04,-5.219966563E+05, 7.665763855E+00
      2236,-3.606749931E-03, 1.404808089E-02,-2.254877985E-02,-1.681575195E+04,-2.745429297E+04, 5.385857031E+04, 8.450924219E+04, 3.704281641E+04, 3.704281641E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.105818033E+00, 3.105818033E+00, 1.600130000E+05, 2.382807500E+05,-1.524033906E+05,-4.446801563E+04,-4.961157715E+03, 1.786854401E+02, 4.851277542E+01,-5.216248320E+08,-5.216246720E+08, 1.338218800E+08, 6.201351318E+02, 2.031877518E+01, 2.771317200E+07, 9.868676250E+05, 4.641090000E+07, 1.539529883E-03, 1.557423733E-03, 8.603607941E+01, 2.402758484E+02, 2.550052185E+02, 4.191371460E+02, 1.789400085E-05, 2.805249329E+02, 2.599584579E+01,-6.384477615E+01,-2.718689880E+02, 4.579998474E+02, 1.000000000E+00, 1.000000000E+00, 7.671419531E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00,-3.606749931E-03, 1.404808089E-02,-2.254877985E-02,-2.254877985E-02, 2.513151169E-01, 2.513151765E-01, 1.450369693E-02, 1.257046051E-06, 2.957952745E-07,-1.180156232E-06, 3.078260136E-07, 4.065462411E-10, 7.017129660E-01, 3.047349453E-01, 2.922845185E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.469579340E-04, 5.043418407E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000247002E+00, 1.430722952E+00, 1.265110239E-08, 1.616871406E+05,-9.363875977E+03, 4.901161621E+03, 3.680136328E+04, 9.862319336E+03,-3.303527344E+04,-1.436223906E+05,-7.666648438E+03, 8.780991211E+03, 4.144742188E+04,-1.632527250E+06, 6.446303125E+04,-3.777320313E+05, 1.638093758E+01
      2237, 2.945395559E-02,-5.746347364E-03,-2.245868929E-02, 1.206782303E+02, 1.970256653E+02, 4.995384375E+04, 1.014456719E+05, 5.007452344E+04, 5.007452344E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.134437799E+00,-3.134437799E+00, 1.120769688E+05, 3.639761875E+05,-1.029865625E+05, 4.274517188E+04, 7.227644043E+03, 1.634672699E+02, 3.660151291E+01,-9.288361600E+07,-9.288369600E+07, 6.839237600E+07, 5.204906006E+02, 1.862728310E+01, 1.520399600E+07, 6.493452500E+05, 2.695238800E+07, 1.773874974E-03, 1.791769057E-03, 9.913239288E+01, 2.866872864E+02, 3.084452515E+02, 5.031026001E+02, 1.789400085E-05, 2.397115479E+02,-1.677376175E+01, 6.774669647E+00,-2.390225372E+02, 3.913657532E+02, 2.000000000E+00, 2.000000000E+00, 7.433286719E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00, 2.945395559E-02,-5.746347364E-03,-2.245868929E-02,-2.245868929E-02,-1.763472080E+00, 1.763472080E+00, 3.000926413E-02, 1.331602334E-06,-5.005538810E-07,-1.233880084E-06, 2.134890598E-10, 5.741503939E-10, 8.346030712E-01, 2.790904641E-01, 1.653969139E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.221621155E-04, 4.040576458E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000322223E+00, 1.092953444E+00, 5.229864986E-09, 1.128628359E+05,-3.256543579E+02, 1.340192139E+03,-4.204051172E+04,-5.887452637E+03, 3.185445313E+03,-1.035854922E+05, 7.046593018E+02,-5.989276123E+02, 2.178479492E+03, 3.176672813E+05,-1.119808672E+05,-4.810956875E+05, 2.776302338E+00
