nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
      1889, 3.961611912E-02,-2.691112459E-02,-1.425121166E-02,-7.403330078E+02,-1.208707031E+03, 5.524377344E+04, 1.005846641E+05, 5.450344141E+04, 5.450344141E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.571635127E+00, 1.571635127E+00, 1.348547344E+05,-1.661979375E+05,-9.955593872E+02,-1.245114531E+05,-4.990468359E+04, 1.604507141E+02, 4.517043304E+01,-7.017291500E+06,-7.017459500E+06, 2.505095000E+07, 5.865075684E+02, 1.977753448E+01, 1.992617200E+07, 7.525242500E+05, 3.466552800E+07, 1.679601497E-03, 1.697495463E-03, 9.386394501E+01, 2.817471924E+02, 3.024587097E+02, 4.943573303E+02, 1.789400085E-05, 2.685915527E+02,-2.685626831E+02, 3.430014849E+00, 1.283426046E+00, 4.385167542E+02, 1.000000000E+00, 1.000000000E+00, 9.217215625E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 3.961611912E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.167492390E+00, 2.167492390E+00, 4.789201915E-02, 9.939070651E-07,-3.559817810E-21, 3.503963057E-07,-9.300450756E-07, 3.967252638E-10, 8.269724846E-01, 2.710606754E-01, 1.730276048E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.986646432E-04, 4.002808094E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000298619E+00, 1.107344151E+00, 7.441345762E-09, 1.351126875E+05, 1.887051636E+03,-6.908034668E+02,-2.158478851E+02, 4.921387891E+04, 1.196064331E+03,-9.704651489E+02,-1.247272813E+05, 2.509430122E+01, 1.301641357E+03,-9.131023125E+05,-5.277200000E+05,-2.414750977E+03, 2.599015474E+00
      1890, 4.098598287E-02,-2.691112459E-02,-1.425121166E-02,-4.554651184E+02,-7.436165771E+02, 5.714818359E+04, 1.008695313E+05, 5.669271875E+04, 5.669271875E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.569603205E+00, 1.569603205E+00, 1.188217500E+05,-2.770433750E+05,-3.087125587E+01,-1.129220625E+05,-3.469242578E+04, 1.538151550E+02, 4.579103088E+01,-1.967399840E+08,-1.967400160E+08, 8.794216000E+07, 5.769267578E+02, 1.960025215E+01, 1.780458800E+07, 6.825315000E+05, 3.200478400E+07, 1.822885824E-03, 1.840779674E-03, 1.018713303E+02, 3.016015930E+02, 3.266876831E+02, 5.298400879E+02, 1.789400085E-05, 2.678636169E+02,-2.678498840E+02, 2.418565989E+00, 9.058732986E-01, 4.373283386E+02, 1.000000000E+00, 1.000000000E+00, 7.811514844E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 4.098598287E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.151792765E+00, 2.151792765E+00, 4.903120548E-02, 9.939068377E-07, 2.981447108E-21, 3.503962773E-07,-9.300450188E-07, 4.292682876E-10, 8.074672818E-01, 2.792793512E-01, 1.925327778E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.231393348E-04, 4.161130905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000323176E+00, 1.057587862E+00, 1.192349330E-08, 1.204364297E+05,-2.353781891E+02,-2.069149323E+02,-7.949215088E+02, 3.448551172E+04,-3.385530090E+02,-6.678674316E+02,-1.137169609E+05,-6.369960938E+02, 1.173883911E+03,-6.369101875E+05,-3.140236563E+05,-2.128477188E+05, 3.482522726E+00
      1891, 4.235584661E-02,-2.691112459E-02,-1.425121166E-02,-4.732354431E+02,-7.726292725E+02, 5.699480859E+04, 1.008517578E+05, 5.652156641E+04, 5.652156641E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.574414730E+00, 1.574414730E+00, 1.297093047E+05,-2.689685938E+05, 8.231324005E+01,-1.233248984E+05,-3.806123828E+04, 1.647052765E+02, 4.574729156E+01,-9.967095200E+07,-9.967113600E+07, 6.673010400E+07, 5.773569946E+02, 1.960383797E+01, 1.848194800E+07, 7.095780000E+05, 3.345616800E+07, 1.692451304E-03, 1.710345503E-03, 9.458206177E+01, 2.898210144E+02, 3.140474854E+02, 5.083155823E+02, 1.789400267E-05, 2.691881714E+02,-2.691796570E+02, 1.943377137E+00, 7.346475124E-01, 4.394908447E+02, 1.000000000E+00, 1.000000000E+00, 8.071679688E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 4.235584661E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.136809349E+00, 2.136809349E+00, 5.018193275E-02, 9.939069514E-07, 2.369697164E-21, 3.503963342E-07,-9.300449619E-07, 4.108283713E-10, 7.887287736E-01, 2.879124582E-01, 2.049739361E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.095771535E-04, 4.151727676E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000309587E+00, 1.006398082E+00, 3.477049981E-09, 1.305093281E+05, 1.223878418E+03,-7.358496857E+01,-3.274543762E+02, 3.798765234E+04,-1.861068115E+02,-9.952207031E+02,-1.236523750E+05,-1.077534058E+03, 1.066258911E+03,-6.726168750E+05,-2.312188750E+05,-6.933634375E+04, 3.544695139E+00
      1892, 4.372571036E-02,-2.691112459E-02,-1.425121166E-02,-5.845818481E+02,-9.544194336E+02, 5.760091016E+04, 1.007404219E+05, 5.701633203E+04, 5.701633203E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.578681469E+00, 1.578681469E+00, 1.279733672E+05, 1.762930781E+05,-7.153590698E+02,-1.198195625E+05,-4.265726563E+04, 1.699193268E+02, 4.601472473E+01,-8.061310400E+07,-8.061327200E+07, 2.893238200E+07, 5.609221191E+02, 1.931377411E+01, 1.716423200E+07, 6.766245000E+05, 3.207927600E+07, 1.656921580E-03, 1.674815314E-03, 9.259648895E+01, 2.952113953E+02, 3.228604431E+02, 5.175807495E+02, 1.789400085E-05, 2.660174866E+02,-2.660135193E+02, 6.191499829E-01, 2.309223264E-01, 4.343142395E+02, 1.000000000E+00, 1.000000000E+00, 8.843878906E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 4.372571036E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.122500896E+00, 2.122501135E+00, 5.134341493E-02, 9.939068377E-07,-4.988988100E-22, 3.503963057E-07,-9.300448482E-07, 4.255445718E-10, 7.890628576E-01, 2.882280946E-01, 2.079396248E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.202976659E-04, 4.172941208E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000320435E+00, 1.066285610E+00,-3.971955653E-09, 1.286755313E+05, 8.789833374E+02,-5.271571045E+02,-3.850725403E+02, 4.213011328E+04, 9.989069214E+02,-1.398270508E+03,-1.202046328E+05,-6.829114380E+02, 1.182218994E+03,-7.958691250E+05,-4.322760313E+05,-7.904614063E+04, 3.068152666E+00
      1893, 4.509557411E-02,-2.691112459E-02,-1.425121166E-02,-6.927084351E+02,-1.130952515E+03, 5.746830078E+04, 1.006322969E+05, 5.677558594E+04, 5.677558594E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.582889318E+00, 1.582889318E+00, 1.374211875E+05, 2.486319688E+05,-2.441774292E+02,-1.264406875E+05,-5.194219531E+04, 1.792863617E+02, 4.596092987E+01,-1.835748960E+08,-1.835749760E+08, 8.855306400E+07, 5.539086914E+02, 1.919070625E+01, 1.847596000E+07, 7.400743750E+05, 3.596014000E+07, 1.528375084E-03, 1.546269166E-03, 8.541271210E+01, 2.714623413E+02, 2.984061890E+02, 4.741650085E+02, 1.789400085E-05, 2.683005371E+02,-2.682956238E+02,-7.793479562E-01,-3.069217801E-01, 4.380417175E+02, 1.000000000E+00, 1.000000000E+00, 8.952366406E+04, 2.000000000E+00, 1.000000000E+00, 3.000000477E+00, 3.000000477E+00, 1.000000000E+00, 4.509557411E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.108828306E+00, 2.108828306E+00, 5.251494423E-02, 9.939067240E-07, 1.287377578E-21, 3.503962773E-07,-9.300447914E-07, 3.908987578E-10, 8.182893991E-01, 2.590931654E-01, 1.790543348E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.949674090E-04, 3.976005316E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000295043E+00, 1.110720277E+00,-2.442195557E-09, 1.386726406E+05,-1.975613251E+02,-5.322321167E+02,-7.094750977E+02, 5.140996094E+04, 1.754854858E+03,-1.085396240E+03,-1.271501563E+05,-8.412188721E+02, 1.626216187E+03,-7.551281250E+05,-2.549941094E+05,-1.488743281E+05, 1.682896256E+00
      1894, 4.646543413E-02,-2.691112459E-02,-1.425121166E-02,-7.054291382E+02,-1.151720947E+03, 5.754005469E+04, 1.006195781E+05, 5.683462891E+04, 5.683462891E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.586679816E+00, 1.586679816E+00, 1.387238281E+05,-1.092876406E+05, 1.117998901E+03,-1.309478125E+05,-4.515721484E+04, 1.833506775E+02, 4.615867615E+01,-2.489369440E+08,-2.489366240E+08, 9.853044800E+07, 5.416878662E+02, 1.896672058E+01, 1.851107600E+07, 7.532809375E+05, 3.677339600E+07, 1.501391060E-03, 1.519285026E-03, 8.390470886E+01, 2.663751831E+02, 2.955815125E+02, 4.645779114E+02, 1.789400085E-05, 2.667049255E+02,-2.666982422E+02,-1.311909676E+00,-5.061898232E-01, 4.354366150E+02, 6.046942472E-01, 6.046942472E-01, 8.733703906E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 4.646543413E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.095754623E+00, 2.095754623E+00, 5.369585752E-02, 9.941409189E-07, 2.166206532E-13, 3.504783024E-07,-9.302640933E-07, 3.902113077E-10, 7.797581553E-01, 3.024568260E-01, 2.202418298E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.935741213E-04, 4.189082623E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000293612E+00, 1.057491660E+00, 2.943215449E-09, 1.402880938E+05, 2.575099365E+03,-3.266031647E+01,-5.557000732E+02, 4.512455078E+04, 8.622043457E+02,-4.746448364E+02,-1.315035313E+05,-1.592643677E+03, 1.978118164E+03,-5.244263750E+05,-1.737201250E+05, 2.673844238E+03, 2.443599701E+00
      1895, 4.783529788E-02,-2.691112459E-02,-1.425121166E-02,-6.344278564E+02,-1.035800537E+03, 5.922367969E+04, 1.006905625E+05, 5.858925391E+04, 5.858925391E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.584370732E+00, 1.584370732E+00, 1.307188047E+05,-1.949008906E+05, 1.532324707E+03,-1.233223906E+05,-4.188939453E+04, 1.786514130E+02, 4.669475937E+01,-2.603693000E+07,-2.603719400E+07, 2.083212200E+07, 5.340432129E+02, 1.884520912E+01, 1.715061600E+07, 6.993897500E+05, 3.455275200E+07, 1.569466898E-03, 1.587360748E-03, 8.770910645E+01, 2.807905273E+02, 3.147451477E+02, 4.907235107E+02, 1.789400085E-05, 2.660899353E+02,-2.660845642E+02,-1.547182202E+00,-5.874820352E-01, 4.344325256E+02, 0.000000000E+00, 0.000000000E+00, 7.543667188E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 4.783529788E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.083245754E+00, 2.083245754E+00, 5.488555506E-02, 9.938382846E-07,-2.276107817E-21, 3.503730568E-07,-9.299803878E-07, 4.180504554E-10, 7.674216032E-01, 3.018038273E-01, 2.312646806E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.135773877E-04, 4.362251759E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000313520E+00, 1.071482062E+00, 3.315788089E-09, 1.307933125E+05, 1.097058594E+03,-1.817679596E+02,-2.522843933E+01, 4.170762109E+04, 2.540154572E+02,-6.952648315E+02,-1.233476172E+05,-2.227589600E+03, 1.437638550E+03,-5.355345000E+05,-2.612926719E+05, 5.709462109E+04, 2.560620785E+00
      1896, 4.920516163E-02,-2.691112459E-02,-1.425121166E-02,-7.214882202E+02,-1.177940063E+03, 5.934741016E+04, 1.006035078E+05, 5.862592969E+04, 5.862592969E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.587592602E+00, 1.587592602E+00, 1.373046563E+05,-9.238566406E+04, 1.854364868E+03,-1.270682656E+05,-4.996084375E+04, 1.868916626E+02, 4.688543701E+01, 6.288065500E+06, 6.287699500E+06,-7.330762500E+06, 5.341112061E+02, 1.886445427E+01, 1.739377600E+07, 7.235302500E+05, 3.634041600E+07, 1.482869033E-03, 1.500762999E-03, 8.286961365E+01, 2.665011292E+02, 2.978500977E+02, 4.647120056E+02, 1.789400085E-05, 2.689101257E+02,-2.688942566E+02,-2.578559875E+00,-9.749435186E-01, 4.390368958E+02, 0.000000000E+00, 0.000000000E+00, 7.240677344E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 4.920516163E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.071269274E+00, 2.071269274E+00, 5.608347803E-02, 9.936044307E-07,-2.165130325E-13, 3.502910886E-07,-9.297612564E-07, 3.887865585E-10, 7.175431848E-01, 3.176434040E-01, 2.710827291E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.937520621E-04, 4.556104183E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000293851E+00, 1.113561988E+00, 3.450768560E-09, 1.372871563E+05, 1.463984619E+03,-8.756173096E+02,-2.145985870E+02, 4.908522656E+04, 7.912005005E+02,-5.285076294E+02,-1.272828594E+05,-2.382872559E+03, 9.899601440E+02,-5.746802500E+05,-4.957424063E+05,-1.697777344E+04, 2.975432158E+00
      1897, 5.057502538E-02,-2.691112459E-02,-1.425121166E-02,-6.322202759E+02,-1.032196411E+03, 5.922669141E+04, 1.006927891E+05, 5.859447266E+04, 5.859447266E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.592656970E+00, 1.592656970E+00, 1.408708438E+05, 1.163005625E+05, 2.067065674E+03,-1.313715625E+05,-4.890432031E+04, 1.973505249E+02, 4.704162598E+01,-1.225529200E+08,-1.225530080E+08, 1.055508560E+08, 5.191806030E+02, 1.857870293E+01, 1.710699000E+07, 7.312485625E+05, 3.702182400E+07, 1.401860733E-03, 1.419754815E-03, 7.834250641E+01, 2.579506531E+02, 2.906371460E+02, 4.484626465E+02, 1.789400085E-05, 2.666735229E+02,-2.666340637E+02,-4.164345264E+00,-1.575928092E+00, 4.353853455E+02, 0.000000000E+00, 0.000000000E+00, 8.975993750E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 5.057502538E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.059795380E+00, 2.059795380E+00, 5.728910491E-02, 9.939067240E-07, 6.429140950E-21, 3.503962489E-07,-9.300447346E-07, 3.814721872E-10, 7.621239424E-01, 2.789938748E-01, 2.277950346E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.879977983E-04, 4.451621532E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000288010E+00, 1.176047683E+00, 1.814723816E-09, 1.415838906E+05, 2.583368835E+02,-1.056726440E+03,-6.950429688E+02, 4.784759766E+04, 1.346405518E+03,-2.205540657E+01,-1.320665938E+05,-2.089120605E+03, 9.202006226E+02,-2.165203438E+05,-4.038307500E+05,-1.745721094E+05, 2.181029797E+00
      1898, 5.194488913E-02,-2.691112459E-02,-1.425121166E-02,-5.547042847E+02,-9.056397705E+02, 5.899893359E+04, 1.007702891E+05, 5.844423047E+04, 5.844423047E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.597440004E+00, 1.597440004E+00, 1.444107969E+05, 3.480690234E+04, 2.854482178E+03,-1.371145000E+05,-4.350356250E+04, 2.116243896E+02, 4.713023758E+01,-3.258518720E+08,-3.258516800E+08, 1.918765760E+08, 4.980839233E+02, 1.818076706E+01, 1.662386900E+07, 7.354746875E+05, 3.729904400E+07, 1.285085105E-03, 1.302979072E-03, 7.181653595E+01, 2.472254791E+02, 2.821110535E+02, 4.283943176E+02, 1.789399903E-05, 2.625534973E+02,-2.624945068E+02,-5.136051178E+00,-1.948208928E+00, 4.286586914E+02, 0.000000000E+00, 0.000000000E+00, 8.833621094E+04, 2.000000000E+00, 1.000000000E+00, 2.999999523E+00, 2.999999523E+00, 1.000000000E+00, 5.194488913E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.048795700E+00, 2.048795700E+00, 5.850196630E-02, 9.939064967E-07, 3.425865846E-21, 3.503962773E-07,-9.300445640E-07, 3.742516019E-10, 8.281759024E-01, 2.525088787E-01, 1.718240231E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.818057837E-04, 4.027046204E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000281811E+00, 1.099381566E+00, 7.460175588E-09, 1.465900313E+05, 1.947756836E+03,-2.731300049E+02,-9.682344971E+02, 4.323043750E+04, 1.301584717E+03, 5.279132690E+02,-1.380827188E+05,-2.326569092E+03, 7.390201416E+02,-5.404750000E+05,-7.847745313E+04,-2.633894063E+05, 1.873079062E+00
      1899, 5.331474915E-02,-2.691112459E-02,-1.425121166E-02,-6.761558838E+02,-1.103928101E+03, 6.118739844E+04, 1.006488516E+05, 6.051125000E+04, 6.051125000E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.594904184E+00, 1.594904184E+00, 1.318968281E+05, 2.302032617E+04, 2.808385742E+03,-1.239176328E+05,-4.295350000E+04, 2.010178986E+02, 4.752658463E+01,-1.707956320E+08,-1.707952960E+08, 1.268251440E+08, 4.955022888E+02, 1.813413811E+01, 1.547340200E+07, 6.905705625E+05, 3.598598800E+07, 1.418570289E-03, 1.436464372E-03, 7.927630615E+01, 2.597684937E+02, 2.985077209E+02, 4.507836609E+02, 1.789400085E-05, 2.648186340E+02,-2.647517700E+02,-5.510179996E+00,-2.086242914E+00, 4.323569031E+02, 0.000000000E+00, 0.000000000E+00, 7.448166406E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 5.331474915E-02,-2.691112459E-02,-1.425121166E-02,-1.425121166E-02,-2.038244247E+00, 2.038244247E+00, 5.972161144E-02, 9.939064967E-07,-3.519194074E-22, 3.503962205E-07,-9.300445072E-07, 3.936372062E-10, 7.813709378E-01, 2.636509538E-01, 2.138990760E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.968806657E-04, 4.179053783E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000296950E+00, 1.079085112E+00, 1.366893598E-09, 1.331165313E+05, 2.388046387E+03,-7.669636841E+02,-6.609393921E+02, 4.218653906E+04, 7.728671875E+02, 2.857654114E+02,-1.245785703E+05,-2.522620361E+03, 1.938427277E+02,-8.271030000E+05,-4.516064063E+05,-1.676876719E+05, 2.425362587E+00
